"","trip_id","bikeid","checkout_time","station_id","name","subscriber_type","month","year","latitude","longitude"
"7685",9279855,970,09:12:35,2544,"East 6th & Pedernales St.","Local365",3,2016,30.25895,-97.71475
"7686",10995815,466,14:06:34,2565,"Trinity & 6th Street","Walk Up",7,2016,30.26735,-97.73933
"7687",9900070634,124,19:12:00,2564,"5th & San Marcos","Walk Up",3,2015,30.26416,-97.73289
"7688",9883558,421,17:12:18,2501,"5th & Bowie","Local365",5,2016,30.2696,-97.75332
"7689",10826933,344,07:32:31,2499,"City Hall / Lavaca & 2nd","Local365",7,2016,30.26476,-97.74678
"7690",12196239,107,13:44:42,3390,"Brazos & 6th","Walk Up",10,2016,30.26754,-97.74154
"7691",12400117,472,00:18:55,3390,"Brazos & 6th","Walk Up",10,2016,30.26754,-97.74154
"7692",9900014557,400,12:12:14,2565,"Trinity & 6th Street","Local365",1,2016,30.26735,-97.73933
"7693",9900019685,369,07:12:37,2498,"Convention Center / 4th St. @ MetroRail","Local365",1,2016,30.26483,-97.739
"7694",9900110121,907,18:12:00,2495,"4th & Congress","Local365",4,2015,30.26634,-97.74378
"7695",12320606,101,23:31:00,2711,"Barton Springs @ Kinney Ave","Walk Up",10,2016,30.262,-97.76118
"7696",9900527,983,09:02:38,2494,"2nd & Congress","Walk Up",5,2016,30.26408,-97.74355
"7697",9900016590,866,17:12:15,2503,"South Congress & James","Walk Up",1,2016,30.25103,-97.74926
"7698",9900048171,466,15:12:00,1003,"8th & Guadalupe","24-Hour Kiosk (Austin B-cycle)",3,2014,30.27106,-97.74563
"7699",15377869,270,18:10:36,2707,"Rainey St @ Cummings","Local365",NA,NA,30.25579,-97.73982
"7700",13985124,551,09:49:23,2570,"South Congress & Academy","Walk Up",3,2017,30.25226,-97.74854
"7701",10271366,666,16:01:18,2496,"8th & Congress","Local365",6,2016,30.2698,-97.74186
"7702",9900341468,962,08:12:00,2541,"State Capitol @ 14th & Colorado","Walk Up",12,2014,30.27654,-97.74155
"7703",9900053984,182,18:12:00,2549,"Long Center @ South 1st & Riverside","24-Hour Kiosk (Austin B-cycle)",3,2014,30.25941,-97.74971
"7704",9834288,976,19:38:18,2537,"West & 6th St.","Walk Up",5,2016,30.27041,-97.75046
"7705",9900186542,89,21:12:00,2548,"UT West Mall @ Guadalupe","24-Hour Kiosk (Austin B-cycle)",7,2014,30.28576,-97.74181
"7706",9900261859,453,11:12:10,2552,"3rd & West","Walk Up",9,2015,30.2678,-97.75189
"7707",14968922,875,14:13:44,2541,"State Capitol @ 14th & Colorado","Local30",5,2017,30.27654,-97.74155
"7708",9900010435,387,22:12:00,2541,"State Capitol @ 14th & Colorado","Local365",1,2015,30.27654,-97.74155
"7709",9900066363,969,18:12:00,2497,"Capitol Station / Congress & 11th","Walk Up",3,2015,30.2726,-97.74127
"7710",14531446,85,17:05:16,2494,"2nd & Congress","Local30",4,2017,30.26408,-97.74355
"7711",9900152082,200,12:12:00,2569,"East 11th St. & San Marcos","Walk Up",5,2015,30.26968,-97.73074
"7712",10522331,182,17:57:19,2564,"5th & San Marcos","Walk Up",6,2016,30.26416,-97.73289
"7713",9900034083,298,19:12:00,2499,"City Hall / Lavaca & 2nd","Walk Up",2,2015,30.26476,-97.74678
"7714",9900136217,354,14:12:00,2504,"South Congress & Elizabeth","24-Hour Kiosk (Austin B-cycle)",5,2014,30.24891,-97.75019
"7715",9900111968,670,14:12:00,2548,"UT West Mall @ Guadalupe","Local30",4,2015,30.28576,-97.74181
"7716",9900103617,548,08:12:00,2566,"Pfluger Bridge @ W 2nd Street","Annual Membership (Austin B-cycle)",4,2014,30.26717,-97.75484
"7717",9900164877,157,17:12:00,2707,"Rainey St @ Cummings","24-Hour Kiosk (Austin B-cycle)",6,2014,30.25579,-97.73982
"7718",14100527,800,22:03:13,2563,"Davis at Rainey Street","Local365",3,2017,30.26019,-97.73845
"7719",9900254221,60,16:12:27,2538,"Bullock Museum @ Congress & MLK","Walk Up",9,2015,30.28039,-97.73809
"7720",9900010226,114,09:12:00,2707,"Rainey St @ Cummings","7-Day",1,2015,30.25579,-97.73982
"7721",10553049,64,08:12:57,2822,"East 6th at Robert Martinez","Local365",6,2016,30.26032,-97.71899
"7722",9170695,277,15:55:18,2498,"Convention Center / 4th St. @ MetroRail","Local30",3,2016,30.26483,-97.739
"7723",10422896,52,14:39:32,2549,"Long Center @ South 1st & Riverside","Walk Up",6,2016,30.25941,-97.74971
"7724",12595217,327,11:47:21,2494,"2nd & Congress","Walk Up",10,2016,30.26408,-97.74355
"7725",9900092755,284,10:12:00,2501,"5th & Bowie","Walk Up",3,2015,30.2696,-97.75332
"7726",10715014,206,10:51:06,2707,"Rainey St @ Cummings","Walk Up",6,2016,30.25579,-97.73982
"7727",9900009118,440,10:12:00,2497,"Capitol Station / Congress & 11th","Walk Up",1,2015,30.2726,-97.74127
"7728",12107718,522,07:53:36,3455,"Republic Square @ Federal Courthouse Plaza","Local365",9,2016,30.26753,-97.74805
"7729",13422073,523,18:36:18,2502,"Barton Springs & Riverside","Local365",1,2017,30.2587,-97.74872
"7730",9294167,589,15:31:06,2707,"Rainey St @ Cummings","Walk Up",3,2016,30.25579,-97.73982
"7731",9900157729,181,09:12:00,2499,"City Hall / Lavaca & 2nd","Annual Membership (Austin B-cycle)",6,2014,30.26476,-97.74678
"7732",9900265706,540,10:12:14,2707,"Rainey St @ Cummings","Local365",9,2015,30.25579,-97.73982
"7733",9900178482,955,17:12:00,2503,"South Congress & James","Walk Up",6,2015,30.25103,-97.74926
"7734",15351851,869,14:52:04,2567,"Palmer Auditorium","Walk Up",NA,NA,30.25971,-97.75346
"7735",9900340196,823,13:12:00,2494,"2nd & Congress","Walk Up",12,2014,30.26408,-97.74355
"7736",13338944,523,17:03:07,2707,"Rainey St @ Cummings","Local365",1,2017,30.25579,-97.73982
"7737",9900035898,685,14:12:00,2561,"State Capitol Visitors Garage @ San Jacinto & 12th","Walk Up",2,2015,30.27336,-97.73805
"7738",10224357,870,20:21:44,2501,"5th & Bowie","Walk Up",5,2016,30.2696,-97.75332
"7739",15119781,955,14:41:14,3390,"Brazos & 6th","Local365",NA,NA,30.26754,-97.74154
"7740",8966034,895,14:40:23,2563,"Davis at Rainey Street","Local365",3,2016,30.26019,-97.73845
"7741",9900195669,88,20:12:00,2572,"Barton Springs Pool","24-Hour Kiosk (Austin B-cycle)",7,2014,30.26452,-97.7712
"7742",14068284,270,19:06:00,2542,"Plaza Saltillo","Walk Up",3,2017,30.26217,-97.72743
"7743",15288049,407,21:04:55,2494,"2nd & Congress","Weekender",NA,NA,30.26408,-97.74355
"7744",9900213740,19,20:12:00,2549,"Long Center @ South 1st & Riverside","24-Hour Kiosk (Austin B-cycle)",8,2014,30.25941,-97.74971
"7745",9868701,893,21:00:52,2711,"Barton Springs @ Kinney Ave","Local30",5,2016,30.262,-97.76118
"7746",9293526,513,14:59:20,2502,"Barton Springs & Riverside","Local365",3,2016,30.2587,-97.74872
"7747",11019922,391,18:39:17,2572,"Barton Springs Pool","Walk Up",7,2016,30.26452,-97.7712
"7748",9900037041,509,07:12:00,NA,"ACC - West & 12th","Local365",2,2015,NA,NA
"7749",14372792,925,13:41:52,2495,"4th & Congress","Walk Up",4,2017,30.26634,-97.74378
"7750",9900243989,228,02:12:00,2550,"Republic Square @ Guadalupe & 4th St.","24-Hour Kiosk (Austin B-cycle)",9,2014,30.26774,-97.74692
"7751",9900325076,281,15:12:40,2544,"East 6th & Pedernales St.","Local365",11,2015,30.25895,-97.71475
"7752",15028618,555,10:39:53,3390,"Brazos & 6th","Walk Up",NA,NA,30.26754,-97.74154
"7753",15028590,470,10:37:08,2501,"5th & Bowie","Walk Up",NA,NA,30.2696,-97.75332
"7754",9900188492,560,22:12:00,2499,"City Hall / Lavaca & 2nd","Annual Membership (Austin B-cycle)",7,2014,30.26476,-97.74678
"7755",8589567,529,14:31:40,2502,"Barton Springs & Riverside","Local365",1,2016,30.2587,-97.74872
"7756",9900196894,541,17:12:00,NA,"Zilker Park at Barton Springs & William Barton Drive","24-Hour Kiosk (Austin B-cycle)",7,2014,NA,NA
"7757",13523561,46,20:09:57,2549,"Long Center @ South 1st & Riverside","Local365",1,2017,30.25941,-97.74971
"7758",9900130439,528,17:12:00,2545,"ACC - Rio Grande & 12th","24-Hour Kiosk (Austin B-cycle)",5,2014,30.27595,-97.74739
"7759",9900200093,965,22:12:00,2550,"Republic Square @ Guadalupe & 4th St.","Walk Up",7,2015,30.26774,-97.74692
"7760",15078894,472,22:02:14,2540,"17th & Guadalupe","Walk Up",NA,NA,30.27974,-97.74254
"7761",10653081,58,09:12:10,2494,"2nd & Congress","Walk Up",6,2016,30.26408,-97.74355
"7762",9900156677,483,15:12:00,2503,"South Congress & James","24-Hour Kiosk (Austin B-cycle)",6,2014,30.25103,-97.74926
"7763",9139499,275,19:22:15,2498,"Convention Center / 4th St. @ MetroRail","Local30",3,2016,30.26483,-97.739
"7764",9284326,774,16:06:07,2562,"San Jacinto & 8th Street","Local30",3,2016,30.26912,-97.73986
"7765",14022853,214,20:04:43,2494,"2nd & Congress","Walk Up",3,2017,30.26408,-97.74355
"7766",13586958,789,18:38:38,2567,"Palmer Auditorium","Local365",1,2017,30.25971,-97.75346
"7767",9900262410,558,11:12:55,2496,"8th & Congress","Walk Up",9,2015,30.2698,-97.74186
"7768",9900036232,850,17:12:00,NA,"MapJam at French Legation","Walk Up",2,2015,NA,NA
"7769",14645820,72,20:30:43,2568,"East 11th St. at Victory Grill","Walk Up",5,2017,30.26896,-97.72843
"7770",15128945,79,16:03:16,2537,"West & 6th St.","Walk Up",NA,NA,30.27041,-97.75046
"7771",9900246104,105,11:12:00,2498,"Convention Center / 4th St. @ MetroRail","24-Hour Kiosk (Austin B-cycle)",9,2014,30.26483,-97.739
"7772",9900013639,86,13:12:58,2552,"3rd & West","Local30",1,2016,30.2678,-97.75189
"7773",9900168938,209,12:12:00,2548,"UT West Mall @ Guadalupe","Walk Up",6,2015,30.28576,-97.74181
"7774",15274170,97,16:16:51,2566,"Pfluger Bridge @ W 2nd Street","Walk Up",NA,NA,30.26717,-97.75484
"7775",9900120582,101,17:12:00,2822,"East 6th at Robert Martinez","Local365",4,2015,30.26032,-97.71899
"7776",9900083914,101,02:12:00,2561,"State Capitol Visitors Garage @ San Jacinto & 12th","Walk Up",3,2015,30.27336,-97.73805
"7777",9900247344,214,12:12:00,2547,"Guadalupe & 21st","24-Hour Kiosk (Austin B-cycle)",9,2014,30.28395,-97.74198
"7778",9900351371,298,14:12:02,2565,"Trinity & 6th Street","Local365",12,2015,30.26735,-97.73933
"7779",9900017155,514,12:12:33,2707,"Rainey St @ Cummings","Walk Up",1,2016,30.25579,-97.73982
"7780",15263338,852,16:10:33,2502,"Barton Springs & Riverside","Walk Up",NA,NA,30.2587,-97.74872
"7781",9900342329,198,21:12:00,2550,"Republic Square @ Guadalupe & 4th St.","Walk Up",12,2014,30.26774,-97.74692
"7782",9900286790,621,09:12:00,2495,"4th & Congress","Annual Membership (Austin B-cycle)",10,2014,30.26634,-97.74378
"7783",13980900,451,20:20:45,2563,"Davis at Rainey Street","Walk Up",3,2017,30.26019,-97.73845
"7784",9900246376,685,17:12:00,2504,"South Congress & Elizabeth","24-Hour Kiosk (Austin B-cycle)",9,2014,30.24891,-97.75019
"7785",9900160727,35,17:12:00,2503,"South Congress & James","24-Hour Kiosk (Austin B-cycle)",6,2014,30.25103,-97.74926
"7786",11857445,64,12:50:50,2574,"Zilker Park","Walk Up",9,2016,30.2659,-97.76822
"7787",12181882,266,14:00:22,2496,"8th & Congress","Walk Up",10,2016,30.2698,-97.74186
"7788",9900207240,201,16:12:00,2538,"Bullock Museum @ Congress & MLK","Walk Up",7,2015,30.28039,-97.73809
"7789",9900125686,298,14:12:00,2565,"Trinity & 6th Street","24-Hour Kiosk (Austin B-cycle)",5,2014,30.26735,-97.73933
"7790",9900065481,937,08:12:00,2823,"Capital Metro HQ - East 5th at Broadway","Local365",3,2015,30.2563,-97.71007
"7791",9900247869,446,17:12:00,2572,"Barton Springs Pool","24-Hour Kiosk (Austin B-cycle)",9,2014,30.26452,-97.7712
"7792",9900032516,150,15:12:00,NA,"Zilker Park at Barton Springs & William Barton Drive","Walk Up",2,2015,NA,NA
"7793",14527543,882,13:22:22,2503,"South Congress & James","Walk Up",4,2017,30.25103,-97.74926
"7794",9900073469,576,21:12:00,2564,"5th & San Marcos","Walk Up",3,2015,30.26416,-97.73289
"7795",14069092,447,20:02:19,2539,"Convention Center / 3rd & Trinity","Walk Up",3,2017,30.26426,-97.74023
"7796",9900324818,373,14:12:26,2546,"ACC - West & 12th Street","Weekender",11,2015,30.27624,-97.74831
"7797",9900045269,975,22:12:00,2564,"5th & San Marcos","24-Hour Kiosk (Austin B-cycle)",3,2014,30.26416,-97.73289
"7798",15059337,881,19:28:10,2504,"South Congress & Elizabeth","Walk Up",NA,NA,30.24891,-97.75019
"7799",9900219314,46,13:12:00,2497,"Capitol Station / Congress & 11th","24-Hour Kiosk (Austin B-cycle)",8,2014,30.2726,-97.74127
"7800",14547309,588,00:32:52,3455,"Republic Square @ Federal Courthouse Plaza","Walk Up",4,2017,30.26753,-97.74805
"7801",14038187,22,20:23:50,2498,"Convention Center / 4th St. @ MetroRail","Weekender",3,2017,30.26483,-97.739
"7802",10167887,14,08:46:34,3291,"11th & San Jacinto","Local365",5,2016,30.27193,-97.73854
"7803",9900049072,95,19:12:00,2565,"Trinity & 6th Street","24-Hour Kiosk (Austin B-cycle)",3,2014,30.26735,-97.73933
"7804",8989215,855,13:29:42,2707,"Rainey St @ Cummings","Walk Up",3,2016,30.25579,-97.73982
"7805",12193780,247,11:31:08,2568,"East 11th St. at Victory Grill","Local365",10,2016,30.26896,-97.72843
"7806",14805534,116,08:26:28,2498,"Convention Center / 4th St. @ MetroRail","Local365",5,2017,30.26483,-97.739
"7807",15258556,866,04:15:30,2575,"Riverside @ S. Lamar","Walk Up",NA,NA,30.26446,-97.75665
"7808",9900271457,150,13:12:00,2712,"Toomey Rd @ South Lamar","Annual Membership (Austin B-cycle)",10,2014,30.26304,-97.75824
"7809",13853259,843,18:17:17,2575,"Riverside @ S. Lamar","Explorer",2,2017,30.26446,-97.75665
"7810",9900316238,863,21:12:00,2549,"Long Center @ South 1st & Riverside","24-Hour Kiosk (Austin B-cycle)",11,2014,30.25941,-97.74971
"7811",9900227051,105,22:12:00,NA,"Zilker Park at Barton Springs & William Barton Drive","Walk Up",8,2015,NA,NA
"7812",9900120925,459,11:12:00,2499,"City Hall / Lavaca & 2nd","Walk Up",4,2015,30.26476,-97.74678
"7813",13855579,746,10:12:04,3464,"Pease Park","Weekender",2,2017,30.28118,-97.75219
"7814",11626838,152,20:03:57,2563,"Davis at Rainey Street","Walk Up",8,2016,30.26019,-97.73845
"7815",9992565,975,13:32:03,2494,"2nd & Congress","Walk Up",5,2016,30.26408,-97.74355
"7816",14467546,303,14:33:28,2565,"Trinity & 6th Street",NA,4,2017,30.26735,-97.73933
"7817",8761079,127,17:06:35,3377,"MoPac Pedestrian Bridge @ Veterans Drive","Walk Up",2,2016,30.27466,-97.77028
"7818",9900149875,588,13:12:00,2542,"Plaza Saltillo","Walk Up",5,2015,30.26217,-97.72743
"7819",9900016175,188,15:12:25,2504,"South Congress & Elizabeth","Walk Up",1,2016,30.24891,-97.75019
"7820",12110721,229,11:31:58,2549,"Long Center @ South 1st & Riverside","Local365",9,2016,30.25941,-97.74971
"7821",10478095,22,10:59:46,2575,"Riverside @ S. Lamar","Walk Up",6,2016,30.26446,-97.75665
"7822",9900046723,160,18:12:00,2564,"5th & San Marcos","24-Hour Kiosk (Austin B-cycle)",3,2014,30.26416,-97.73289
"7823",9900105691,329,16:12:00,2575,"Riverside @ S. Lamar","24-Hour Kiosk (Austin B-cycle)",4,2014,30.26446,-97.75665
"7824",8505769,898,12:46:40,2498,"Convention Center / 4th St. @ MetroRail","Local365",1,2016,30.26483,-97.739
"7825",9900132391,412,06:12:00,2562,"San Jacinto & 8th Street","24-Hour Kiosk (Austin B-cycle)",5,2014,30.26912,-97.73986
"7826",10205474,393,14:59:50,2563,"Davis at Rainey Street","Walk Up",5,2016,30.26019,-97.73845
"7827",9900104634,541,13:12:00,NA,"Zilker Park at Barton Springs & William Barton Drive","24-Hour Kiosk (Austin B-cycle)",4,2014,NA,NA
"7828",9986028,95,19:21:18,2498,"Convention Center / 4th St. @ MetroRail","Walk Up",5,2016,30.26483,-97.739
"7829",9900101603,852,18:12:00,2540,"17th & Guadalupe","24-Hour Kiosk (Austin B-cycle)",4,2014,30.27974,-97.74254
"7830",10721263,866,17:02:30,2574,"Zilker Park","Walk Up",6,2016,30.2659,-97.76822
"7831",14721987,254,23:32:17,2495,"4th & Congress","Walk Up",5,2017,30.26634,-97.74378
"7832",9900207342,854,18:12:00,2495,"4th & Congress","Walk Up",7,2015,30.26634,-97.74378
"7833",9900066692,966,10:12:00,2499,"City Hall / Lavaca & 2nd","Local365",3,2015,30.26476,-97.74678
"7834",9900316475,975,13:12:00,2552,"3rd & West","24-Hour Kiosk (Austin B-cycle)",11,2014,30.2678,-97.75189
"7835",9207892,991,10:05:24,2504,"South Congress & Elizabeth","Walk Up",3,2016,30.24891,-97.75019
"7836",9900221539,93,20:12:00,2550,"Republic Square @ Guadalupe & 4th St.","24-Hour Kiosk (Austin B-cycle)",8,2014,30.26774,-97.74692
"7837",9900223891,937,09:12:00,2499,"City Hall / Lavaca & 2nd","24-Hour Kiosk (Austin B-cycle)",8,2014,30.26476,-97.74678
"7838",9900292453,920,21:12:22,2574,"Zilker Park","Walk Up",10,2015,30.2659,-97.76822
"7839",10978398,97,06:44:19,2565,"Trinity & 6th Street","Local365",7,2016,30.26735,-97.73933
"7840",9900333798,745,16:12:55,2549,"Long Center @ South 1st & Riverside","Local365",11,2015,30.25941,-97.74971
"7841",9900324119,247,17:12:23,2499,"City Hall / Lavaca & 2nd","Local365",11,2015,30.26476,-97.74678
"7842",14875369,541,14:28:10,2501,"5th & Bowie","Local30",5,2017,30.2696,-97.75332
"7843",9130883,661,14:20:34,2575,"Riverside @ S. Lamar","Walk Up",3,2016,30.26446,-97.75665
"7844",15540419,874,18:06:15,2567,"Palmer Auditorium","Walk Up",NA,NA,30.25971,-97.75346
"7845",9900156283,712,16:12:00,2536,"Waller & 6th St.","7-Day Membership (Austin B-cycle)",6,2014,30.26461,-97.73049
"7846",9900326164,399,18:12:44,2549,"Long Center @ South 1st & Riverside","Local30",11,2015,30.25941,-97.74971
"7847",12884323,282,11:19:51,2564,"5th & San Marcos","Local30",11,2016,30.26416,-97.73289
"7848",9900056707,226,09:12:00,2497,"Capitol Station / Congress & 11th","Founding Member (Austin B-cycle)",3,2014,30.2726,-97.74127
"7849",9900177754,513,12:12:00,2549,"Long Center @ South 1st & Riverside","Walk Up",6,2015,30.25941,-97.74971
"7850",11003448,759,20:34:24,2575,"Riverside @ S. Lamar","Walk Up",7,2016,30.26446,-97.75665
"7851",9900065140,347,13:12:00,2550,"Republic Square @ Guadalupe & 4th St.","Founding Member",3,2015,30.26774,-97.74692
"7852",9900259208,523,15:12:24,2496,"8th & Congress","Local365",9,2015,30.2698,-97.74186
"7853",9900256856,241,16:12:14,NA,"Main Office","Local365",9,2015,NA,NA
"7854",9900135766,706,00:12:00,2498,"Convention Center / 4th St. @ MetroRail","24-Hour Kiosk (Austin B-cycle)",5,2014,30.26483,-97.739
"7855",9900077532,157,18:12:00,2823,"Capital Metro HQ - East 5th at Broadway","Local365",3,2015,30.2563,-97.71007
"7856",15084372,621,14:18:07,2494,"2nd & Congress","Walk Up",NA,NA,30.26408,-97.74355
"7857",9900198189,558,13:12:00,2712,"Toomey Rd @ South Lamar","Walk Up",7,2015,30.26304,-97.75824
"7858",14665991,385,15:58:09,2552,"3rd & West","Local365",5,2017,30.2678,-97.75189
"7859",12404427,287,12:35:55,2711,"Barton Springs @ Kinney Ave","Local365",10,2016,30.262,-97.76118
"7860",14774962,546,15:31:47,2499,"City Hall / Lavaca & 2nd","Local365",5,2017,30.26476,-97.74678
"7861",15531062,58,19:01:59,2567,"Palmer Auditorium","Local30",NA,NA,30.25971,-97.75346
"7862",12143463,201,10:02:21,3455,"Republic Square @ Federal Courthouse Plaza","Local365",9,2016,30.26753,-97.74805
"7863",9900267332,62,18:12:00,2547,"Guadalupe & 21st","24-Hour Kiosk (Austin B-cycle)",10,2014,30.28395,-97.74198
"7864",9827596,955,15:07:16,2707,"Rainey St @ Cummings","Walk Up",5,2016,30.25579,-97.73982
"7865",9900292580,894,13:12:55,2707,"Rainey St @ Cummings","Walk Up",10,2015,30.25579,-97.73982
"7866",9900279915,432,13:12:00,2567,"Palmer Auditorium","Annual Membership (Austin B-cycle)",10,2014,30.25971,-97.75346
"7867",12589648,241,23:52:23,2542,"Plaza Saltillo","Walk Up",10,2016,30.26217,-97.72743
"7868",9270397,578,11:48:05,2823,"Capital Metro HQ - East 5th at Broadway","Local365",3,2016,30.2563,-97.71007
"7869",12298732,229,13:37:46,2503,"South Congress & James","Weekender",10,2016,30.25103,-97.74926
"7870",9900225654,875,20:12:00,2707,"Rainey St @ Cummings","Walk Up",8,2015,30.25579,-97.73982
"7871",9900009611,3,18:12:00,2563,"Davis at Rainey Street","Walk Up",1,2015,30.26019,-97.73845
"7872",9900213744,898,20:12:00,2499,"City Hall / Lavaca & 2nd","24-Hour Kiosk (Austin B-cycle)",8,2014,30.26476,-97.74678
"7873",9067484,646,09:42:40,2494,"2nd & Congress","Local30",3,2016,30.26408,-97.74355
"7874",14967371,85,12:59:55,3390,"Brazos & 6th","Walk Up",5,2017,30.26754,-97.74154
"7875",9900208597,693,13:12:00,2504,"South Congress & Elizabeth","Walk Up",7,2015,30.24891,-97.75019
"7876",9127239,132,10:45:54,2711,"Barton Springs @ Kinney Ave","Local30",3,2016,30.262,-97.76118
"7877",9900158518,107,13:12:00,2503,"South Congress & James","7-Day Membership (Austin B-cycle)",6,2014,30.25103,-97.74926
"7878",14549756,352,12:00:00,2711,"Barton Springs @ Kinney Ave","Local30",4,2017,30.262,-97.76118
"7879",9900249684,80,16:12:00,2504,"South Congress & Elizabeth","24-Hour Kiosk (Austin B-cycle)",9,2014,30.24891,-97.75019
"7880",9900277143,299,16:12:00,2495,"4th & Congress","24-Hour Kiosk (Austin B-cycle)",10,2014,30.26634,-97.74378
"7881",9900169144,772,18:12:00,2548,"UT West Mall @ Guadalupe","Walk Up",6,2015,30.28576,-97.74181
"7882",9900244713,593,15:12:00,NA,"East 11th Street at Victory Grill","24-Hour Kiosk (Austin B-cycle)",9,2014,NA,NA
"7883",9900222900,344,15:12:00,2498,"Convention Center / 4th St. @ MetroRail","24-Hour Kiosk (Austin B-cycle)",8,2014,30.26483,-97.739
"7884",10344347,558,07:53:10,2566,"Pfluger Bridge @ W 2nd Street","Local30",6,2016,30.26717,-97.75484
"7885",9114197,117,15:53:52,2539,"Convention Center / 3rd & Trinity","Local30",3,2016,30.26426,-97.74023
"7886",10432359,775,12:10:11,2575,"Riverside @ S. Lamar","Walk Up",6,2016,30.26446,-97.75665
"7887",15026268,545,21:44:31,3660,"Medina & East 6th","Local365",NA,NA,30.26455,-97.73165
"7888",9900329581,185,17:12:55,2494,"2nd & Congress","Local30",11,2015,30.26408,-97.74355
"7889",9900339568,884,18:12:00,2499,"City Hall / Lavaca & 2nd","Local365",12,2014,30.26476,-97.74678
"7890",9900088902,728,23:12:00,2499,"City Hall / Lavaca & 2nd","Local365",3,2015,30.26476,-97.74678
"7891",13854189,897,22:51:15,2565,"Trinity & 6th Street","Walk Up",2,2017,30.26735,-97.73933
"7892",10979187,360,09:46:59,2552,"3rd & West","Local365",7,2016,30.2678,-97.75189
"7893",14992271,209,10:12:28,2538,"Bullock Museum @ Congress & MLK","Local365",5,2017,30.28039,-97.73809
"7894",9900198261,252,14:12:00,2567,"Palmer Auditorium","Weekender",7,2015,30.25971,-97.75346
"7895",9900142119,966,13:12:00,2502,"Barton Springs & Riverside","Walk Up",5,2015,30.2587,-97.74872
"7896",10850136,870,13:00:29,2552,"3rd & West","Local365",7,2016,30.2678,-97.75189
"7897",9900085482,435,10:12:00,2575,"Riverside @ S. Lamar","Walk Up",3,2015,30.26446,-97.75665
"7898",9900106039,406,00:12:00,2498,"Convention Center / 4th St. @ MetroRail","24-Hour Kiosk (Austin B-cycle)",4,2014,30.26483,-97.739
"7899",9900142156,549,14:12:00,2707,"Rainey St @ Cummings","Walk Up",5,2015,30.25579,-97.73982
"7900",9900189316,105,11:12:00,2570,"South Congress & Academy","24-Hour Kiosk (Austin B-cycle)",7,2014,30.25226,-97.74854
"7901",8816103,867,13:10:49,2550,"Republic Square @ Guadalupe & 4th St.","Local365 ($80 plus tax)",2,2016,30.26774,-97.74692
"7902",9900227167,420,09:12:00,2575,"Riverside @ S. Lamar","Local30",8,2015,30.26446,-97.75665
"7903",10323880,647,19:49:22,2501,"5th & Bowie","Local365",6,2016,30.2696,-97.75332
"7904",9964862,647,16:12:29,2575,"Riverside @ S. Lamar","Walk Up",5,2016,30.26446,-97.75665
"7905",15375184,460,12:52:16,2567,"Palmer Auditorium","Local365",NA,NA,30.25971,-97.75346
"7906",9900340138,370,11:12:00,2494,"2nd & Congress","Walk Up",12,2014,30.26408,-97.74355
"7907",9900149600,885,09:12:00,NA,"Zilker Park at Barton Springs & William Barton Drive","Walk Up",5,2015,NA,NA
"7908",15078342,240,20:41:27,2566,"Pfluger Bridge @ W 2nd Street","Local365",NA,NA,30.26717,-97.75484
"7909",9990025,142,10:24:44,3377,"MoPac Pedestrian Bridge @ Veterans Drive","Walk Up",5,2016,30.27466,-97.77028
"7910",9900245358,442,21:12:00,2538,"Bullock Museum @ Congress & MLK","Annual Membership (Austin B-cycle)",9,2014,30.28039,-97.73809
"7911",9900335087,661,14:12:00,2495,"4th & Congress","24-Hour Kiosk (Austin B-cycle)",12,2013,30.26634,-97.74378
"7912",9900121921,593,09:12:00,2566,"Pfluger Bridge @ W 2nd Street","Local365",4,2015,30.26717,-97.75484
"7913",9900150521,902,14:12:00,2501,"5th & Bowie","Walk Up",5,2015,30.2696,-97.75332
"7914",14635301,230,16:18:13,3621,"Nueces & 3rd","Walk Up",4,2017,30.26697,-97.74929
"7915",9900016722,212,16:12:12,2707,"Rainey St @ Cummings","Walk Up",1,2016,30.25579,-97.73982
"7916",14190448,116,09:47:01,2552,"3rd & West","Local365",3,2017,30.2678,-97.75189
"7917",15171421,22,11:38:53,2707,"Rainey St @ Cummings","Local30",NA,NA,30.25579,-97.73982
"7918",9900221898,106,16:12:00,2570,"South Congress & Academy","24-Hour Kiosk (Austin B-cycle)",8,2014,30.25226,-97.74854
"7919",9900115139,980,19:12:00,2575,"Riverside @ S. Lamar","Local365",4,2015,30.26446,-97.75665
"7920",9900225601,341,19:12:00,2503,"South Congress & James","Walk Up",8,2015,30.25103,-97.74926
"7921",9900153854,451,12:12:00,2711,"Barton Springs @ Kinney Ave","Walk Up",5,2015,30.262,-97.76118
"7922",9900270953,260,20:12:00,NA,"Zilker Park at Barton Springs & William Barton Drive","Annual Membership (Austin B-cycle)",10,2014,NA,NA
"7923",9900063877,326,13:12:00,2497,"Capitol Station / Congress & 11th","Walk Up",3,2015,30.2726,-97.74127
"7924",14710175,285,21:06:49,2575,"Riverside @ S. Lamar","Walk Up",5,2017,30.26446,-97.75665
"7925",12404021,576,12:13:57,2575,"Riverside @ S. Lamar","Walk Up",10,2016,30.26446,-97.75665
"7926",9900240549,85,19:12:00,2575,"Riverside @ S. Lamar","24-Hour Kiosk (Austin B-cycle)",9,2014,30.26446,-97.75665
"7927",14957766,75,17:02:51,2574,"Zilker Park","Weekender",5,2017,30.2659,-97.76822
